m,t,r,sigma,price
0.9548465600633462,1.053421005657555,0.020450984998420515,0.8582516705807488,0.31726941040920337
1.0548688509995885,0.883099331594488,0.030692983852342197,0.6325985962644273,0.2799125016633049
1.1451045939430677,0.6995386809140816,0.09831683328215693,0.7018654619382657,0.359647528138448
1.0032169327215932,0.5345156026603985,0.054170429105047116,0.02223656184219931,0.03190097499605826
0.8422557626776386,0.5011271528846097,0.06392457646888838,0.20746101819688798,0.012105396131230323
1.1073977805599906,0.7628410175804632,0.024246070270218044,0.9647419361138233,0.4071456320860761
0.9123607103599556,0.28703419852105666,0.03610995843744985,0.11424043767822795,0.0024867445710460845
1.0626485824518024,0.61052006718438,0.051856482106178686,0.6391869916788706,0.25055056823565025
0.8777040724098871,0.2652302115127465,0.09862294356367028,0.5378864340588804,0.060854191532771384
1.067735325772557,0.7123551868196427,0.08628357765803618,0.9354087891507776,0.37566281139977614
0.8977796709573207,0.6938783341128754,0.030638014687979744,0.686788505734585,0.1730353555687426
0.933247826500814,1.070850878606285,0.0791614345322356,0.3082603410398065,0.12474608877744686
0.9795531319130296,0.3117089881653933,0.09168198346392753,0.20250109135657804,0.047954896710760975
1.1193331586547361,1.0270920879232053,0.08431377216212123,0.5657146044622241,0.34419683070347545
0.8809254637442152,0.44413218615049344,0.041386415021081764,0.9335717923097355,0.1803940030087401
1.1136674768758632,0.7769140498939475,0.06392806827554677,0.5203410551153707,0.27905037809111033
1.024022188204492,0.7466725482815617,0.0286861336840781,0.4850722391312519,0.18979269877790578
0.847697626385605,0.5691476189601622,0.09419711074868865,0.784659992880473,0.1624969786634468
1.144749742653779,0.95513481276492,0.09202597148602283,0.028876432889249154,0.22889472915708997
1.0187767502669376,0.39244104492019843,0.0871335137534256,0.8069143432975062,0.2253080956598848
1.0064806316002537,0.2987359364545382,0.02769343560555807,0.5970979791610723,0.1369976233425464
1.1977384664876989,1.0100473554529983,0.022171372471624685,0.4970483648072751,0.341506917998019
0.9617141616299797,0.4462483553458544,0.027267248175034772,0.6888780890147582,0.16459650640430384
1.1313439958089269,1.070676828392889,0.05088458415697891,0.852804016152007,0.4531753171162766
0.821186966657592,1.086372466980146,0.08720520112313457,0.04799264893366564,0.0003255347418905756
1.173828861598456,0.9654667626866689,0.041812982612038155,0.4398580201383761,0.30822068119980595
1.02616929448798,0.26407307760125953,0.03892502929184416,0.18932845350994362,0.05996669854482228
1.024146947230041,0.813909429618372,0.050976452980526235,0.6536385962102413,0.26374015597694134
1.0875375139075651,0.4287948980519416,0.0918591652075307,0.05939558771666495,0.12616882487873005
0.8659956042725797,0.4694649862542861,0.031218140451582724,0.8312095206150659,0.1529625297751736
1.1888656342334025,0.680807011788991,0.0788976466927957,0.2183831936946226,0.2506473370592657
0.8701720135743193,0.8788412180768996,0.06137768637772548,0.1243973930994766,0.014363394512152461
0.8463625261477916,0.6583949830579512,0.08106549980403972,0.015323766582005304,4.3607028606968326e-23
1.1866166966694842,0.45636183222165516,0.06898767129574185,0.6300675229838368,0.31025894662789155
0.8398814608988749,0.2845523589760648,0.04336443494445344,0.22935863273122023,0.004799704190520351
1.094603646189967,0.771769876141092,0.033618163820533245,0.5271120823844757,0.2553576333961982
1.1341989285267071,0.3283597244786941,0.03412038171069292,0.6139830791444935,0.23188390847843388
0.9137653636511492,0.7690594394635375,0.03089277335118542,0.5913336622432009,0.16353411114745575
1.0411778266173042,0.9761458813685648,0.07007015698508011,0.048603114431836056,0.10748187688064048
0.9204581464095175,0.8649970853975317,0.06708138538085068,0.6394390149512026,0.20651702144377798
1.1112553215735221,0.31828716180930633,0.03501699710008456,0.9298487885057428,0.2836586728001166
1.030615349864044,0.5512989941654862,0.09936925750398706,0.7508575953615064,0.26148524510216653
1.1667477023681156,1.0504176839829058,0.0994237210759408,0.7421156242910185,0.4558408121172569
1.132801918552943,0.5063438337227262,0.052855798600291284,0.2959287513278319,0.18969329851607408
0.823675574422127,0.49651355985712586,0.09086618329887161,0.28326752642306174,0.02333296326771986
0.8762418435044688,1.0611554851966625,0.02399099995265287,0.6330266880421487,0.1903150878408446
1.0298183160076075,0.3680129369661912,0.05924610874527762,0.7953052843063039,0.21815936923961515
0.8517403328506374,1.0389700386866625,0.0676557535475326,0.5208139886319261,0.14913450123392857
0.9433778757288758,1.0262846637183247,0.08944407411254192,0.9612403938260923,0.36243439500215097
1.0740990896039038,0.44943834777624325,0.05447521150737429,0.8181691613476133,0.27393853685935965
1.1519086375352772,0.2750101709853242,0.08390948883026253,0.7817008034588476,0.2737514525153788
0.824738466323995,0.7297499741709772,0.03622191563693348,0.4062111681372172,0.06306290941654841
0.9759664892587316,1.028948931332753,0.028751485019486225,0.8938042209066251,0.3429500070837816
1.1212244679789514,0.9577148475507085,0.08029389700082078,0.23524047648442534,0.22182194596124782
1.1078536089687763,0.30576358101703743,0.0550995042576764,0.6188602898751335,0.21277417688370037
1.0210358550796497,0.30957768059751534,0.08508122384015265,0.1979092162748368,0.07126560997721831
1.1299948584967803,0.6507225999653933,0.09903668644662914,0.9762976418602433,0.4211792108632301
1.039181985028595,0.6566447896377123,0.027857041645976716,0.38453939652297664,0.15581930162795332
1.0705985221842962,0.2790960573834724,0.09463553614023422,0.5444902681972572,0.17146181291871154
0.9131778681410246,0.6096003016404126,0.08180738529841206,0.44287027701947845,0.10976428999968646
1.1303472940323982,0.34433880372607595,0.07283312578210067,0.051906106328449574,0.15511469698482905
